state,state_fips,zip_code,brnd_name,gnrc_name,totl_day_sply,totl_drg_cost
UT,49,"84790","Humira Pen",Adalimumab,364,71542.01
UT,49,"84790",Humira(Cf),Adalimumab,1404,271820.07
UT,49,"84790","Humira(Cf) Pen",Adalimumab,1040,210075.6
NC,37,"28263","Humira(Cf) Pen",Adalimumab,2996,621928.06
IN,18,"46617","Humira Pen",Adalimumab,532,171550.27
SC,45,"29486","Humira Pen",Adalimumab,448,95135.36
SC,45,"29486","Humira(Cf) Pen",Adalimumab,364,75272.22
WA,53,"98057","Humira(Cf) Pen",Adalimumab,560,111017.54
KS,20,"66160",Humira,Adalimumab,220,63087.09
KS,20,"66160","Humira(Cf) Pen",Adalimumab,812,167474.48
CA,06,"93230","Humira Pen",Adalimumab,336,62615.88
LA,22,"70503","Humira(Cf) Pen",Adalimumab,420,162042.15
MN,27,"55407","Humira(Cf) Pen",Adalimumab,868,182030.41
PA,42,"34429","Humira(Cf) Pen",Adalimumab,308,62353.61
FL,12,"34684","Humira(Cf) Pen",Adalimumab,728,164853.14
AR,05,"72205","Humira Pen",Adalimumab,336,250487.64
AR,05,"72205",Humira(Cf),Adalimumab,408,175719.3
NC,37,"27614","Humira Pen",Adalimumab,339,72870.36
NC,37,"27614","Humira(Cf) Pen",Adalimumab,2604,523935.16
AR,05,"72205","Humira(Cf) Pen",Adalimumab,644,144261.35
MO,29,"63017",Humira(Cf),Adalimumab,476,100041.85
MO,29,"63017","Humira(Cf) Pen",Adalimumab,1574,304749.63
MI,26,"49503","Humira Pen",Adalimumab,364,75921.64
AR,05,"72443","Humira(Cf) Pen",Adalimumab,896,191780
NC,37,"27157",Humira,Adalimumab,1064,285795.19
NC,37,"27157","Humira Pen",Adalimumab,2093,444074.99
NC,37,"27157","Humira(Cf) Pen",Adalimumab,1232,382832.28
WI,55,"54449","Humira Pen",Adalimumab,308,63780.99
MA,25,"10021","Humira(Cf) Pen",Adalimumab,392,78847.02
OR,41,"97471","Humira(Cf) Pen",Adalimumab,336,66216.84
LA,22,"70121","Humira(Cf) Pen",Adalimumab,364,77297.48
TX,48,"77449",Humira(Cf),Adalimumab,308,62360.21
MA,25,"02115","Humira(Cf) Pen",Adalimumab,784,164470.04
OK,40,"74571","Humira Pen",Adalimumab,364,75629.32
MO,29,"65101",Humira,Adalimumab,336,68560.99
MO,29,"65101",Humira(Cf),Adalimumab,478,96586.09
WI,55,"54024","Humira Pen",Adalimumab,940,296419.06
CA,06,"92270","Humira Pen",Adalimumab,741,148733.94
CA,06,"92270","Humira(Cf) Pen",Adalimumab,984,199551.14
FL,12,"32712","Humira Pen",Adalimumab,364,137961.51
CA,06,"91355","Humira Pen",Adalimumab,336,67559.02
NY,36,"11735","Humira(Cf) Pen",Adalimumab,672,246856.85
FL,12,"33028","Humira Pen",Adalimumab,336,68022.12
MA,25,"02115",Humira,Adalimumab,1232,281880.8
MA,25,"02115","Humira Pen",Adalimumab,700,180956.42
MA,25,"02115",Humira(Cf),Adalimumab,532,105863.19
MA,25,"02115","Humira(Cf) Pen",Adalimumab,840,187830.31
PA,42,"17822","Humira Pen",Adalimumab,728,225750.33
PA,42,"17822","Humira(Cf) Pen",Adalimumab,504,135730.77
NY,36,"14625","Humira Pen",Adalimumab,308,58745.04
GA,13,"31404","Humira Pen",Adalimumab,868,210492.7
MD,24,"21771","Humira(Cf) Pen",Adalimumab,364,77297.48
MD,24,"21264","Humira(Cf) Pen",Adalimumab,784,319369.55
MA,25,"02115",Humira(Cf),Adalimumab,644,113375.16
NY,36,"10041","Humira Pen",Adalimumab,392,79354.58
PA,42,"17701","Humira Pen",Adalimumab,308,65405.56
GA,13,"31792","Humira Pen",Adalimumab,784,159358.74
GA,13,"31792","Humira(Cf) Pen",Adalimumab,448,143394.9
NY,36,"10552",Humira,Adalimumab,348,68023.32
NY,36,"10552","Humira Pen",Adalimumab,616,118064.34
NC,37,"27612",Humira(Cf),Adalimumab,420,124720.87
NC,37,"27612","Humira(Cf) Pen",Adalimumab,952,289791.96
KY,21,"40202","Humira Pen",Adalimumab,756,158763.44
KY,21,"40202","Humira(Cf) Pen",Adalimumab,672,140543.28
SC,45,"30374","Humira Pen",Adalimumab,364,75451.61
SC,45,"30374","Humira(Cf) Pen",Adalimumab,1456,294412.41
OR,41,"97471","Humira Pen",Adalimumab,364,74732.19
OR,41,"97471","Humira(Cf) Pen",Adalimumab,308,59855.18
TN,47,"38148","Humira Pen",Adalimumab,1126,297736.68
TN,47,"38148","Humira(Cf) Pen",Adalimumab,1218,281496.71
LA,22,"70072","Humira Pen",Adalimumab,364,77297.48
LA,22,"70072","Humira(Cf) Pen",Adalimumab,364,160174.69
MA,25,"02241","Humira Pen",Adalimumab,1624,329725.13
MA,25,"02241","Humira(Cf) Pen",Adalimumab,784,160553.53
PA,42,"17701","Humira Pen",Adalimumab,336,68228.87
PA,42,"17701","Humira(Cf) Pen",Adalimumab,1372,342529.09
AR,05,"72401","Humira(Cf) Pen",Adalimumab,870,185451.39
MD,24,"20815","Humira(Cf) Pen",Adalimumab,364,74732.19
SC,45,"29204","Humira(Cf) Pen",Adalimumab,672,192556.21
CA,06,"95616","Humira Pen",Adalimumab,672,138503.69
CA,06,"95616","Humira(Cf) Pen",Adalimumab,784,221130.66
MI,26,"48071","Humira(Cf) Pen",Adalimumab,1204,284317.5
MI,26,"48099","Humira(Cf) Pen",Adalimumab,560,111695
TX,48,"75020","Humira(Cf) Pen",Adalimumab,364,71301.49
TX,48,"76301","Humira Pen",Adalimumab,308,130811.12
GA,13,"31040","Humira Pen",Adalimumab,364,72589.45
GA,13,"31040",Humira(Cf),Adalimumab,308,65405.56
AR,05,"72602","Humira Pen",Adalimumab,982,205914.25
AR,05,"72602",Humira(Cf),Adalimumab,396,82322.48
AR,05,"72602","Humira(Cf) Pen",Adalimumab,2272,496559.9
FL,12,"32224",Humira,Adalimumab,476,100238.05
FL,12,"32224","Humira Pen",Adalimumab,1272,293549.44
FL,12,"32224","Humira(Cf) Pen",Adalimumab,672,141128.78
OH,39,"45263","Humira Pen",Adalimumab,1645,370924.95
OH,39,"45263","Humira(Cf) Pen",Adalimumab,1176,237286.76
FL,12,"32073",Humira(Cf),Adalimumab,336,140035.68
NC,37,"28721","Humira Pen",Adalimumab,1404,301377.48
NC,37,"28721",Humira(Cf),Adalimumab,308,63181.17
NC,37,"28721","Humira(Cf) Pen",Adalimumab,364,76705.49
NY,36,"11729","Humira Pen",Adalimumab,364,152998.12
PR,72,"00959","Humira(Cf) Pen",Adalimumab,336,66806.03
AR,05,"72916","Humira(Cf) Pen",Adalimumab,700,140130.11
IN,18,"47167","Humira Pen",Adalimumab,392,83243.44
TN,47,"37172",Humira(Cf),Adalimumab,420,99767.71
FL,12,"34474",Humira,Adalimumab,308,58864.96
FL,12,"34474","Humira(Cf) Pen",Adalimumab,672,136583.73
LA,22,"70380","Humira Pen",Adalimumab,350,146339.81
PA,42,"16635",Humira(Cf),Adalimumab,294,59903.37
PA,42,"16635","Humira(Cf) Pen",Adalimumab,1008,196701.9
GA,13,"30076","Humira(Cf) Pen",Adalimumab,476,100385.23
FL,12,"32891","Humira Pen",Adalimumab,504,98991.39
FL,12,"32891","Humira(Cf) Pen",Adalimumab,896,200589.7
MO,29,"63017","Humira Pen",Adalimumab,700,136641.34
NY,36,"07701","Humira(Cf) Pen",Adalimumab,336,134440.08
NV,32,"89144","Humira(Cf) Pen",Adalimumab,364,148263.7
TX,48,"78502",Humira,Adalimumab,390,74557.47
SC,45,"29169","Humira(Cf) Pen",Adalimumab,700,139068.08
NY,36,"10467","Humira Pen",Adalimumab,700,133640.58
NY,36,"10467",Humira(Cf),Adalimumab,336,131643.66
CT,09,"06259","Humira Pen",Adalimumab,336,71402.94
TX,48,"77584",Humira,Adalimumab,476,95340.51
TX,48,"77584","Humira Pen",Adalimumab,580,159696.96
TX,48,"77584",Humira(Cf),Adalimumab,560,159651.94
TX,48,"77584","Humira(Cf) Pen",Adalimumab,2044,545878.73
MO,29,"64836","Humira Pen",Adalimumab,708,135843.6
MO,29,"64836","Humira(Cf) Pen",Adalimumab,420,94642.38
NJ,34,"07631","Humira Pen",Adalimumab,616,118032.96
NJ,34,"07631",Humira(Cf),Adalimumab,476,94268.25
NJ,34,"07631","Humira(Cf) Pen",Adalimumab,1442,288232.92
NJ,34,"08648",Humira,Adalimumab,672,191490.91
OR,41,"97504","Humira Pen",Adalimumab,896,176544.01
OR,41,"97504","Humira(Cf) Pen",Adalimumab,832,160087.75
MN,27,"55455","Humira Pen",Adalimumab,364,76077.3
OK,40,"73438","Humira Pen",Adalimumab,448,95135.36
NJ,34,"08540","Humira(Cf) Pen",Adalimumab,1158,297539.6
AL,01,"35055","Humira Pen",Adalimumab,392,81327.11
AL,01,"35055","Humira(Cf) Pen",Adalimumab,2972,859461.47
NH,33,"03766","Humira Pen",Adalimumab,308,63692.3
CO,08,"80204",Humira(Cf),Adalimumab,378,142286.58
NY,36,"11021","Humira Pen",Adalimumab,1036,208307.66
NY,36,"11021","Humira(Cf) Pen",Adalimumab,896,169005.21
FL,12,"33458","Humira(Cf) Pen",Adalimumab,336,67222.92
MI,26,"48108","Humira Pen",Adalimumab,364,81593.42
MI,26,"48108","Humira(Cf) Pen",Adalimumab,700,130215.74
NY,36,"10992",Humira,Adalimumab,294,122599.47
MA,25,"02420","Humira Pen",Adalimumab,1068,293371.77
MA,25,"02420","Humira(Cf) Pen",Adalimumab,644,123181.91
IL,17,"61604","Humira(Cf) Pen",Adalimumab,868,302607.52
FL,12,"33484","Humira Pen",Adalimumab,672,138541.21
FL,12,"33484",Humira(Cf),Adalimumab,392,76476.26
FL,12,"33484","Humira(Cf) Pen",Adalimumab,308,63234.93
PA,42,"17601",Humira(Cf),Adalimumab,364,72818.46
PA,42,"17601","Humira(Cf) Pen",Adalimumab,2492,741664.75
WA,53,"98206",Humira,Adalimumab,840,171861.99
WA,53,"98206","Humira Pen",Adalimumab,1148,232195.05
WA,53,"98206","Humira(Cf) Pen",Adalimumab,616,127546.46
MA,25,"01805","Humira(Cf) Pen",Adalimumab,1120,334402.95
PR,72,"00985",Humira(Cf),Adalimumab,428,121212.43
PR,72,"00985","Humira(Cf) Pen",Adalimumab,1572,600223.18
TX,48,"78229","Humira(Cf) Pen",Adalimumab,644,120213.89
FL,12,"33136","Humira(Cf) Pen",Adalimumab,458,140712.63
IA,19,"50325","Humira(Cf) Pen",Adalimumab,786,405780.55
NV,32,"89511",Humira,Adalimumab,364,70218.52
NV,32,"89511","Humira Pen",Adalimumab,476,182321.91
NV,32,"89511","Humira(Cf) Pen",Adalimumab,2414,479401.95
NJ,34,"07109","Humira Pen",Adalimumab,672,132347.31
NJ,34,"07109","Humira(Cf) Pen",Adalimumab,336,66557.92
GA,13,"30274","Humira Pen",Adalimumab,442,91994.07
GA,13,"30274",Humira(Cf),Adalimumab,314,82159.71
PA,42,"17822","Humira Pen",Adalimumab,1288,305277.91
NJ,34,"07088","Humira Pen",Adalimumab,722,220786.53
NJ,34,"07088","Humira(Cf) Pen",Adalimumab,2128,510858.47
OK,40,"74421",Humira,Adalimumab,420,86780.43
CO,08,"81521","Humira Pen",Adalimumab,868,181331.06
CO,08,"81521",Humira(Cf),Adalimumab,952,281789.72
CO,08,"81521","Humira(Cf) Pen",Adalimumab,392,79621.79
OK,40,"73130","Humira Pen",Adalimumab,336,65825.76
PA,42,"19104",Humira,Adalimumab,744,167550.63
PA,42,"19104","Humira Pen",Adalimumab,812,199188.88
PA,42,"19104",Humira(Cf),Adalimumab,672,246095.14
AZ,04,"85018","Humira(Cf) Pen",Adalimumab,2080,570410.47
OR,41,"97302",Humira,Adalimumab,364,71041.33
CO,08,"53716","Humira(Cf) Pen",Adalimumab,1012,204237.17
WA,53,"98012","Humira(Cf) Pen",Adalimumab,616,121004.48
OH,39,"45212","Humira Pen",Adalimumab,516,98250.66
OH,39,"45212","Humira(Cf) Pen",Adalimumab,1540,306787.59
CA,06,"94040","Humira Pen",Adalimumab,644,135829.48
CA,06,"94040","Humira(Cf) Pen",Adalimumab,728,142702.05
PA,42,"18045","Humira Pen",Adalimumab,336,70423.92
MD,24,"21208","Humira(Cf) Pen",Adalimumab,728,219888.07
CT,09,"06010","Humira Pen",Adalimumab,392,78426.88
CT,09,"06010","Humira(Cf) Pen",Adalimumab,364,149457.75
WV,54,"26757","Humira(Cf) Pen",Adalimumab,336,72734.7
KY,21,"42503","Humira Pen",Adalimumab,702,202361.31
KY,21,"42503","Humira(Cf) Pen",Adalimumab,2650,651268.21
WA,53,"84125","Humira Pen",Adalimumab,1148,308334.93
PA,42,"17822","Humira Pen",Adalimumab,392,75247.03
TX,48,"77384",Humira(Cf),Adalimumab,700,279483.15
TX,48,"77384","Humira(Cf) Pen",Adalimumab,644,129913.55
WI,55,"53226","Humira(Cf) Pen",Adalimumab,504,196915.28
CA,06,"95370","Humira(Cf) Pen",Adalimumab,364,76887.8
CA,06,"93003","Humira Pen",Adalimumab,952,195780.54
CA,06,"93003","Humira(Cf) Pen",Adalimumab,1120,236546.51
NJ,34,"07083","Humira(Cf) Pen",Adalimumab,364,70102.63
CT,09,"06105","Humira(Cf) Pen",Adalimumab,420,117637.32
RI,44,"02908",Humira,Adalimumab,392,81861.41
RI,44,"02908","Humira Pen",Adalimumab,648,131538.48
RI,44,"02908","Humira(Cf) Pen",Adalimumab,1848,372985.68
TX,48,"78681","Humira Pen",Adalimumab,420,88524.6
SC,45,"29601",Humira(Cf),Adalimumab,420,122298.86
SC,45,"29601","Humira(Cf) Pen",Adalimumab,3248,984445.41
KY,21,"45263",Humira(Cf),Adalimumab,336,68983.56
KY,21,"45263","Humira(Cf) Pen",Adalimumab,1406,285541.54
PR,72,"00766",Humira,Adalimumab,368,73255.29
AR,05,"72205","Humira(Cf) Pen",Adalimumab,2100,447983.13
NY,36,"10021","Humira(Cf) Pen",Adalimumab,672,140958.79
GA,13,"31510",Humira,Adalimumab,364,74470.76
MO,29,"63195","Humira Pen",Adalimumab,364,69517.28
MO,29,"63195","Humira(Cf) Pen",Adalimumab,4186,858172.16
LA,22,"71130","Humira Pen",Adalimumab,448,93458.64
LA,22,"71130","Humira(Cf) Pen",Adalimumab,672,139272.86
TX,48,"79606","Humira(Cf) Pen",Adalimumab,924,185964.86
SC,45,"29204","Humira Pen",Adalimumab,336,142703.04
MA,25,"02241",Humira(Cf),Adalimumab,448,166315.31
MA,25,"02241","Humira(Cf) Pen",Adalimumab,2548,868596.88
GA,13,"30143","Humira(Cf) Pen",Adalimumab,336,66534.24
MA,25,"02446",Humira,Adalimumab,364,70496.48
NY,36,"11030","Humira Pen",Adalimumab,328,61951.23
NY,36,"11030","Humira(Cf) Pen",Adalimumab,566,112905.18
MI,26,"48334","Humira(Cf) Pen",Adalimumab,1602,421256.27
PA,42,"19508","Humira(Cf) Pen",Adalimumab,504,108063.36
IN,18,"46845","Humira(Cf) Pen",Adalimumab,2240,451228.29
FL,12,"33708","Humira Pen",Adalimumab,910,214473.84
NE,31,"68516",Humira(Cf),Adalimumab,560,110473.4
GA,13,"30117","Humira(Cf) Pen",Adalimumab,1848,649669.55
WV,54,"25526","Humira Pen",Adalimumab,532,132002.29
WV,54,"25526","Humira(Cf) Pen",Adalimumab,364,73264.88
NY,36,"18840",Humira,Adalimumab,364,71518.2
NY,36,"18840","Humira Pen",Adalimumab,322,127555.79
NY,36,"18840","Humira(Cf) Pen",Adalimumab,700,131092.97
MN,27,"55060","Humira Pen",Adalimumab,308,64183.35
MD,24,"21042","Humira Pen",Adalimumab,560,111124.96
PR,72,"00926","Humira(Cf) Pen",Adalimumab,3538,737984.79
TX,48,"79159","Humira Pen",Adalimumab,644,134082.99
TX,48,"79159","Humira(Cf) Pen",Adalimumab,2184,448938.64
IL,17,"75033","Humira Pen",Adalimumab,336,134162.92
IL,17,"75033","Humira(Cf) Pen",Adalimumab,616,127391.69
NY,36,"13214","Humira(Cf) Pen",Adalimumab,1848,366285.72
MA,25,"02241","Humira(Cf) Pen",Adalimumab,448,138438.4
NC,37,"28803","Humira(Cf) Pen",Adalimumab,448,108318.19
NY,36,"14221","Humira Pen",Adalimumab,756,292923.69
NY,36,"14221","Humira(Cf) Pen",Adalimumab,392,82369.59
ME,23,"04005","Humira Pen",Adalimumab,336,68355.66
CT,09,"06510","Humira Pen",Adalimumab,364,75077.6
CT,09,"06510","Humira(Cf) Pen",Adalimumab,824,162031.3
VA,51,"24011","Humira Pen",Adalimumab,364,67833.87
OR,41,"97232","Humira(Cf) Pen",Adalimumab,364,67183.74
TX,48,"77030",Humira,Adalimumab,364,95668.82
TX,48,"77030","Humira Pen",Adalimumab,784,284950.34
TX,48,"77030",Humira(Cf),Adalimumab,448,116874.42
TX,48,"77030","Humira(Cf) Pen",Adalimumab,2160,574675.33
FL,12,"34742","Humira(Cf) Pen",Adalimumab,308,60896.44
LA,22,"71373","Humira Pen",Adalimumab,336,71091.96
OH,39,"45440","Humira(Cf) Pen",Adalimumab,336,99093.92
SD,46,"57117","Humira(Cf) Pen",Adalimumab,364,75852.66
FL,12,"32444","Humira Pen",Adalimumab,336,71351.52
IL,17,"60453","Humira(Cf) Pen",Adalimumab,308,64182.91
CA,06,"92127","Humira Pen",Adalimumab,308,63682.86
CA,06,"92127","Humira(Cf) Pen",Adalimumab,924,224740.78
WI,55,"53511","Humira Pen",Adalimumab,812,199265.37
IL,17,"62948","Humira(Cf) Pen",Adalimumab,420,87611.2
NY,36,"11235","Humira(Cf) Pen",Adalimumab,588,118349.23
PA,42,"17011",Humira,Adalimumab,336,64416.36
PA,42,"17011","Humira Pen",Adalimumab,364,69884.42
PA,42,"17011","Humira(Cf) Pen",Adalimumab,1120,221040.26
CO,08,"80113",Humira,Adalimumab,756,234871.71
CO,08,"80113","Humira Pen",Adalimumab,1120,262865.5
CO,08,"80113",Humira(Cf),Adalimumab,616,213716.96
SC,45,"29169","Humira Pen",Adalimumab,364,77252.63
SC,45,"29169","Humira(Cf) Pen",Adalimumab,1008,252095.12
NC,37,"28219","Humira(Cf) Pen",Adalimumab,532,107553.45
TX,48,"75284",Humira,Adalimumab,644,134172.16
TX,48,"75284","Humira Pen",Adalimumab,504,106150.73
TX,48,"75284","Humira(Cf) Pen",Adalimumab,532,124054.51
PA,42,"19107","Humira(Cf) Pen",Adalimumab,396,94389.73
FL,12,"33952",Humira,Adalimumab,364,70969.45
FL,12,"33952","Humira Pen",Adalimumab,868,260027.42
FL,12,"33952",Humira(Cf),Adalimumab,896,324222.28
FL,12,"33952","Humira(Cf) Pen",Adalimumab,3668,841988.29
MI,26,"49048","Humira(Cf) Pen",Adalimumab,812,221256.19
PA,42,"18201","Humira(Cf) Pen",Adalimumab,504,97963.75
NH,33,"03833","Humira(Cf) Pen",Adalimumab,1064,221378.83
MN,27,"55414","Humira(Cf) Pen",Adalimumab,840,235553.16
NJ,34,"07701",Humira,Adalimumab,456,93357.12
NJ,34,"07701","Humira Pen",Adalimumab,448,91256.56
IL,17,"60153","Humira Pen",Adalimumab,1134,317755.41
IL,17,"60153","Humira(Cf) Pen",Adalimumab,870,247005.4
CA,06,"93010","Humira(Cf) Pen",Adalimumab,392,78426.88
CA,06,"94612",Humira,Adalimumab,392,58092.36
CA,06,"92835","Humira Pen",Adalimumab,1010,198363.72
CA,06,"92835","Humira(Cf) Pen",Adalimumab,1688,345858.03
CA,06,"94612","Humira Pen",Adalimumab,1078,165649.55
CT,09,"06611","Humira Pen",Adalimumab,364,73693.02
GA,13,"31904","Humira(Cf) Pen",Adalimumab,728,154686.66
FL,12,"33759","Humira(Cf) Pen",Adalimumab,1512,340142.54
OR,41,"97401","Humira Pen",Adalimumab,336,68983.56
MI,26,"48108","Humira Pen",Adalimumab,588,169647.11
MI,26,"48108",Humira(Cf),Adalimumab,308,121503.82
IL,17,"60202",Humira,Adalimumab,336,69726.36
IL,17,"60202","Humira(Cf) Pen",Adalimumab,868,176800.64
MA,25,"02446","Humira(Cf) Pen",Adalimumab,1120,265357.74
IL,17,"60612","Humira Pen",Adalimumab,980,249313.85
FL,12,"34471","Humira(Cf) Pen",Adalimumab,532,188605.72
NV,32,"85067","Humira Pen",Adalimumab,308,65405.56
NV,32,"85067","Humira(Cf) Pen",Adalimumab,3724,785434.81
WA,53,"98383",Humira,Adalimumab,511,101626.04
VA,51,"23606","Humira(Cf) Pen",Adalimumab,1156,268016.15
OK,40,"73109","Humira(Cf) Pen",Adalimumab,560,159929.92
NH,33,"03038","Humira(Cf) Pen",Adalimumab,620,175168.1
IL,17,"60201","Humira Pen",Adalimumab,336,66138.48
IL,17,"60201","Humira(Cf) Pen",Adalimumab,700,207154.63
MS,28,"35223","Humira(Cf) Pen",Adalimumab,868,178225.79
NC,37,"28803","Humira Pen",Adalimumab,336,67266.66
NC,37,"28803","Humira(Cf) Pen",Adalimumab,506,101886.03
UT,49,"84107","Humira Pen",Adalimumab,374,111772.87
OR,41,"97208","Humira(Cf) Pen",Adalimumab,308,57881.19
MA,25,"02115","Humira Pen",Adalimumab,420,161195.07
OH,39,"45662","Humira Pen",Adalimumab,560,115431.26
WI,55,"54952","Humira Pen",Adalimumab,568,131029.92
WI,55,"54952",Humira(Cf),Adalimumab,336,64817.4
WI,55,"54952","Humira(Cf) Pen",Adalimumab,448,94316.82
NJ,34,"07044","Humira(Cf) Pen",Adalimumab,308,129104.91
FL,12,"33542","Humira(Cf) Pen",Adalimumab,702,145413.86
CA,06,"90232",Humira,Adalimumab,1288,269274.11
CA,06,"90232",Humira(Cf),Adalimumab,420,86571.89
CA,06,"90232","Humira(Cf) Pen",Adalimumab,2016,415597.18
TX,48,"78259","Humira(Cf) Pen",Adalimumab,308,59969.58
NC,37,"27262",Humira(Cf),Adalimumab,364,73229.88
GA,13,"30322","Humira(Cf) Pen",Adalimumab,2324,1215492.86
CA,06,"90025","Humira Pen",Adalimumab,432,86427.46
GA,13,"32317","Humira(Cf) Pen",Adalimumab,616,171584.86
FL,12,"33902","Humira Pen",Adalimumab,1176,243617.69
FL,12,"33902",Humira(Cf),Adalimumab,1372,276704.23
FL,12,"33902","Humira(Cf) Pen",Adalimumab,3108,661067.52
GA,13,"30903","Humira(Cf) Pen",Adalimumab,308,63110.19
NY,36,"75013",Humira(Cf),Adalimumab,868,316574.74
NY,36,"75013","Humira(Cf) Pen",Adalimumab,504,158660.29
MI,26,"48336","Humira(Cf) Pen",Adalimumab,952,222696.15
NY,36,"11230","Humira(Cf) Pen",Adalimumab,402,78602.44
TN,47,"38138","Humira(Cf) Pen",Adalimumab,1098,270871.59
NC,37,"27710","Humira(Cf) Pen",Adalimumab,504,92656.91
TX,48,"78229","Humira Pen",Adalimumab,476,100300.19
MD,24,"21239",Humira,Adalimumab,1281,327495.95
MD,24,"21239","Humira Pen",Adalimumab,462,96241.85
MD,24,"21239","Humira(Cf) Pen",Adalimumab,616,129039.23
CA,06,"92807",Humira,Adalimumab,1050,219083.39
CA,06,"92807","Humira Pen",Adalimumab,1068,228294.27
PA,42,"17402","Humira Pen",Adalimumab,308,60263.06
NY,36,"13676","Humira(Cf) Pen",Adalimumab,4228,979799.28
CO,08,"80247","Humira Pen",Adalimumab,364,74732.19
WA,53,"98007","Humira(Cf) Pen",Adalimumab,336,140044.56
VA,51,"24273","Humira Pen",Adalimumab,476,97726.71
VA,51,"24273","Humira(Cf) Pen",Adalimumab,392,82646.63
MA,25,"06040","Humira Pen",Adalimumab,700,183465.95
MA,25,"06040","Humira(Cf) Pen",Adalimumab,784,302009.64
FL,12,"33184","Humira Pen",Adalimumab,700,215203.75
OH,39,"45242","Humira(Cf) Pen",Adalimumab,476,140838.79
VA,51,"63017","Humira Pen",Adalimumab,840,203617.03
OH,39,"92423",Humira,Adalimumab,336,74194.15
IN,18,"46514","Humira(Cf) Pen",Adalimumab,504,107006.58
WV,54,"25901","Humira(Cf) Pen",Adalimumab,392,82285.06
NY,36,"12804","Humira Pen",Adalimumab,602,115138.75
NY,36,"12804","Humira(Cf) Pen",Adalimumab,788,171924.39
MS,28,"39216","Humira(Cf) Pen",Adalimumab,896,186324.95
NY,36,"14618",Humira(Cf),Adalimumab,308,61219.58
NY,36,"14618","Humira(Cf) Pen",Adalimumab,476,192595.77
NY,36,"14224","Humira(Cf) Pen",Adalimumab,672,147453.72
TX,48,"75284","Humira(Cf) Pen",Adalimumab,308,62836.72
FL,12,"32751","Humira Pen",Adalimumab,364,77297.48
FL,12,"32751","Humira(Cf) Pen",Adalimumab,336,68458.1
PA,42,"19103","Humira Pen",Adalimumab,448,166479.09
PA,42,"19103","Humira(Cf) Pen",Adalimumab,504,208381.86
MI,26,"49007","Humira(Cf) Pen",Adalimumab,896,178281.1
CA,06,"95521","Humira Pen",Adalimumab,336,70017.84
UT,49,"95630","Humira Pen",Adalimumab,364,76821.87
NC,37,"27006","Humira(Cf) Pen",Adalimumab,896,656676.05
CO,08,"81505","Humira(Cf) Pen",Adalimumab,644,130991.74
NE,31,"68510","Humira(Cf) Pen",Adalimumab,392,83113.41
TX,48,"78463","Humira Pen",Adalimumab,308,97988.89
TX,48,"78463","Humira(Cf) Pen",Adalimumab,644,166095.6
CA,06,"95382","Humira(Cf) Pen",Adalimumab,476,97633.3
FL,12,"33324","Humira Pen",Adalimumab,448,143175.84
FL,12,"32317",Humira(Cf),Adalimumab,308,62371.83
FL,12,"32317","Humira(Cf) Pen",Adalimumab,1094,215516.8
GA,13,"30809","Humira(Cf) Pen",Adalimumab,308,94755.03
PA,42,"19104","Humira(Cf) Pen",Adalimumab,336,109361.12
WI,55,"53226","Humira Pen",Adalimumab,882,286816.03
MI,26,"48221","Humira(Cf) Pediatric Crohn's",Adalimumab,357,299285.68
KY,21,"45263",Humira,Adalimumab,336,69223.32
KY,21,"45263","Humira Pen",Adalimumab,1288,266984.43
CA,06,"91942","Humira Pen",Adalimumab,364,76312.27
MN,27,"55414",Humira(Cf),Adalimumab,364,71413.79
TN,47,"03755","Humira Pen",Adalimumab,364,77075.96
NY,36,"14626","Humira(Cf) Pen",Adalimumab,928,177043.8
OH,39,"44131",Humira,Adalimumab,493,113233.29
OH,39,"44131","Humira Pen",Adalimumab,644,128266.46
OH,39,"44131","Humira(Cf) Pen",Adalimumab,784,158261.04
TN,47,"38401","Humira Pen",Adalimumab,448,89622.72
TN,47,"38401","Humira(Cf) Pen",Adalimumab,336,70423.92
NC,37,"27612",Humira(Cf),Adalimumab,896,176993.22
NC,37,"27612","Humira(Cf) Pen",Adalimumab,1820,359661.16
MA,25,"01201","Humira Pen",Adalimumab,454,158869.05
MA,25,"01201",Humira(Cf),Adalimumab,1790,535147.25
MA,25,"01201","Humira(Cf) Pen",Adalimumab,2630,751635.14
FL,12,"33762","Humira(Cf) Pen",Adalimumab,336,70430.56
PA,42,"19004","Humira(Cf) Pen",Adalimumab,616,141410.6
OR,41,"97440","Humira Pen",Adalimumab,504,99121.18
MI,26,"48034",Humira,Adalimumab,392,80480.82
ME,23,"04856",Humira,Adalimumab,476,114903.32
ME,23,"04856","Humira Pen",Adalimumab,1064,210903.92
ME,23,"04856","Humira(Cf) Pen",Adalimumab,728,201501.73
FL,12,"33907","Humira(Cf) Pen",Adalimumab,476,93952.69
IL,17,"61550",Humira,Adalimumab,336,69771.14
WA,53,"98229","Humira(Cf) Pen",Adalimumab,2156,518161.51
FL,12,"34239","Humira(Cf) Pen",Adalimumab,840,233097.9
NC,37,"28801","Humira(Cf) Pen",Adalimumab,672,223165.02
IL,17,"61107",Humira,Adalimumab,364,154177.78
FL,12,"34684","Humira Pen",Adalimumab,532,167560.18
PA,42,"17402",Humira,Adalimumab,392,76563.34
KS,20,"67439","Humira Pen",Adalimumab,364,74557.47
