state,year,brand_name,generic_name,sum_total_day_supply,sum_total_drug_cost,avg_drug_cost
NC,2019,"Humira Pen",Adalimumab,240896,53715828.55078125,222.9834806338887
NC,2019,Humira,Adalimumab,42063,9362859.359375,222.59133583850414
NC,2018,Humira,Adalimumab,59597,12602388.875,211.4601217343155
NC,2018,"Humira Pen",Adalimumab,401229,84203694.54296875,209.86442790269086
NC,2017,"Humira Pen",Adalimumab,381815,72491350.40234375,189.85988083847872
NC,2017,Humira,Adalimumab,68052,12695628.908203125,186.55776330163883
NC,2016,Humira,Adalimumab,75192,12755773.15625,169.64269012993404
NC,2016,"Humira Pen",Adalimumab,342301,56130268.96875,163.9792725371822
NC,2015,Humira,Adalimumab,83919,11754470.875,140.06924385419273
NC,2015,"Humira Pen",Adalimumab,281242,37584256.8359375,133.6367144165434
NC,2014,Humira,Adalimumab,342736,38739433.83984375,113.0299526161353
NC,2013,Humira,Adalimumab,326040,32066300.59375,98.35081767191143
NC,2020,Lipitor,"Atorvastatin Calcium",13336,182787.66796875,13.706333830890072
NC,2019,Lipitor,"Atorvastatin Calcium",17400,220120.26025390625,12.650589669764727
NC,2018,Lipitor,"Atorvastatin Calcium",18528,226725.10913085938,12.236890605076606
NC,2017,Lipitor,"Atorvastatin Calcium",22746,228308.77906036377,10.037315530658743
NC,2016,Lipitor,"Atorvastatin Calcium",50742,345127.5517578125,6.801615067553752
NC,2014,Lipitor,"Atorvastatin Calcium",41171,269405.29917907715,6.543569482866026
NC,2013,Lipitor,"Atorvastatin Calcium",114512,668376.9471130371,5.836741538991871
NC,2015,Lipitor,"Atorvastatin Calcium",47594,260390.21923828125,5.471072388080036
NC,2013,"Atorvastatin Calcium","Atorvastatin Calcium",41178666,28007062.42767395,0.6801352532321944
NC,2014,"Atorvastatin Calcium","Atorvastatin Calcium",52100443,19722086.090696335,0.37853970052992325
NC,2015,"Atorvastatin Calcium","Atorvastatin Calcium",63533917,19944889.312156677,0.3139250695365859
NC,2016,"Atorvastatin Calcium","Atorvastatin Calcium",75926969,21016534.26211968,0.2767993315012967
NC,2017,"Atorvastatin Calcium","Atorvastatin Calcium",87003940,23049065.219516754,0.26491978661560334
NC,2018,"Atorvastatin Calcium","Atorvastatin Calcium",99089788,25876216.149082184,0.26113908074041076
NC,2019,"Atorvastatin Calcium","Atorvastatin Calcium",109096128,26392741.91988182,0.24192189405550507
NC,2020,"Atorvastatin Calcium","Atorvastatin Calcium",122570219,24578666.736894608,0.20052723196076372
NC,2018,Aricept,"Donepezil Hcl",844,14236.270263671875,16.86761879581976
NC,2019,Aricept,"Donepezil Hcl",390,6503.509765625,16.67566606570513
NC,2017,Aricept,"Donepezil Hcl",3054,50712.35009765625,16.605222690784625
NC,2016,Aricept,"Donepezil Hcl",2926,47836.8203125,16.348879122522213
NC,2015,Aricept,"Donepezil Hcl",5542,85745.91015625,15.47201554605738
NC,2014,Aricept,"Donepezil Hcl",13612,166997.77978515625,12.26842343411374
NC,2013,Aricept,"Donepezil Hcl",112032,1167017.9622802734,10.416826998360053
NC,2013,"Donepezil Hcl Odt","Donepezil Hcl",83944,156220.7696533203,1.8610117417959628
NC,2014,"Donepezil Hcl Odt","Donepezil Hcl",93278,116956.49029541016,1.253848606267396
NC,2015,"Donepezil Hcl Odt","Donepezil Hcl",72904,72657.68979644775,0.9966214445908009
NC,2020,"Donepezil Hcl Odt","Donepezil Hcl",26139,23238.499710083008,0.8890355296714874
NC,2016,"Donepezil Hcl Odt","Donepezil Hcl",75880,65003.14985656738,0.8566572200391063
NC,2019,"Donepezil Hcl Odt","Donepezil Hcl",38380,32216.76979827881,0.8394155757758939
NC,2017,"Donepezil Hcl Odt","Donepezil Hcl",62513,50299.30975341797,0.8046215947629768
NC,2018,"Donepezil Hcl Odt","Donepezil Hcl",59092,45802.03002166748,0.7750969678072748
NC,2013,"Donepezil Hcl","Donepezil Hcl",9490128,6359344.164634705,0.6701009896425744
NC,2014,"Donepezil Hcl","Donepezil Hcl",9889491,5511060.299161911,0.5572643019910641
NC,2015,"Donepezil Hcl","Donepezil Hcl",10149815,4845493.698287964,0.47739724303230785
NC,2016,"Donepezil Hcl","Donepezil Hcl",10503906,4232806.008266449,0.40297447523487445
NC,2017,"Donepezil Hcl","Donepezil Hcl",10654850,3740483.4474201202,0.35105923099997843
NC,2019,"Donepezil Hcl","Donepezil Hcl",10758287,3664166.4819526672,0.34059014060069853
NC,2018,"Donepezil Hcl","Donepezil Hcl",10960554,3669462.179447174,0.33478802070106806
NC,2020,"Donepezil Hcl","Donepezil Hcl",10834845,3584134.3629789352,0.3307970130610023
NC,2020,"Enbrel Mini",Etanercept,42409,8899611.1796875,209.85194604181896
NC,2020,Enbrel,Etanercept,55152,11270051.9375,204.34529912786482
NC,2020,"Enbrel Sureclick",Etanercept,215614,43943080.125,203.8043917602753
NC,2019,"Enbrel Mini",Etanercept,26184,5115892.9609375,195.38240761295066
NC,2019,"Enbrel Sureclick",Etanercept,222920,43193718.654296875,193.76331712855227
NC,2019,Enbrel,Etanercept,67132,12781362.69140625,190.39150764771273
NC,2018,"Enbrel Mini",Etanercept,5304,972100.07421875,183.2767862403375
NC,2018,"Enbrel Sureclick",Etanercept,227078,41354100.41796875,182.11407718039067
NC,2018,Enbrel,Etanercept,83086,14987940.521484375,180.3906858133064
NC,2017,"Enbrel Sureclick",Etanercept,232801,38486871.9453125,165.32090474401957
NC,2017,Enbrel,Etanercept,85561,13766945.287109375,160.90210828659522
NC,2016,Enbrel,Etanercept,320391,45857902.40917969,143.13105676869728
NC,2015,Enbrel,Etanercept,349235,41475956.36816406,118.76231296451977
NC,2014,Enbrel,Etanercept,362651,35784954.5078125,98.67601222059915
NC,2013,Enbrel,Etanercept,339962,29351909.529296875,86.33879530446602
NC,2020,Zoloft,"Sertraline Hcl",6546,142433.78173828125,21.758903412508594
NC,2019,Zoloft,"Sertraline Hcl",4715,102194.00048828125,21.6742312806535
NC,2018,Zoloft,"Sertraline Hcl",9688,164128.15185546875,16.941386442554577
NC,2017,Zoloft,"Sertraline Hcl",10702,151918.140625,14.195303739955149
NC,2016,Zoloft,"Sertraline Hcl",13687,155055.8907470703,11.328698089213875
NC,2015,Zoloft,"Sertraline Hcl",7940,73806.60925292969,9.29554272706923
NC,2014,Zoloft,"Sertraline Hcl",11811,105963.6801147461,8.971609526267555
NC,2013,Zoloft,"Sertraline Hcl",10520,86053.64953613281,8.180004708757872
NC,2013,"Sertraline Hcl","Sertraline Hcl",14995701,4585685.639862061,0.305800018276042
NC,2014,"Sertraline Hcl","Sertraline Hcl",16470339,4186000.9759788513,0.2541539051490592
NC,2020,"Sertraline Hcl","Sertraline Hcl",25269278,5679797.393481731,0.22477086181416547
NC,2019,"Sertraline Hcl","Sertraline Hcl",23778102,4920322.120532036,0.20692661342490817
NC,2015,"Sertraline Hcl","Sertraline Hcl",17790090,3429935.9195194244,0.1928003691672962
NC,2018,"Sertraline Hcl","Sertraline Hcl",22486688,4312521.473762512,0.19178108727094503
NC,2017,"Sertraline Hcl","Sertraline Hcl",20832957,3899749.6985149384,0.1871913669535697
NC,2016,"Sertraline Hcl","Sertraline Hcl",19381761,3568530.0505514145,0.18411794730888564
NC,2020,Trintellix,"Vortioxetine Hydrobromide",646474,9177482.710144043,14.196213165794823
NC,2019,Trintellix,"Vortioxetine Hydrobromide",591562,7990411.450927734,13.507310224334448
NC,2018,Trintellix,"Vortioxetine Hydrobromide",471623,6274771.528930664,13.304634271294368
NC,2017,Trintellix,"Vortioxetine Hydrobromide",341417,4094503.299194336,11.992675523463495
NC,2016,Trintellix,"Vortioxetine Hydrobromide",97876,1080735.4577636719,11.041884198002288
NC,2016,Brintellix,"Vortioxetine Hydrobromide",76300,808305.7780761719,10.593784771640523
NC,2015,Brintellix,"Vortioxetine Hydrobromide",166264,1581489.115234375,9.511915479204006
NC,2014,Brintellix,"Vortioxetine Hydrobromide",47723,401733.9196777344,8.418035741209362
NC,2019,"Ambien Cr","Zolpidem Tartrate",4110,79521.720703125,19.348350536040147
NC,2020,Ambien,"Zolpidem Tartrate",8007,150987.39965820312,18.85692514777109
NC,2018,"Ambien Cr","Zolpidem Tartrate",4410,81377.859375,18.453029336734694
NC,2018,Ambien,"Zolpidem Tartrate",7208,131590.06079101562,18.25611276234956
NC,2019,Ambien,"Zolpidem Tartrate",7216,131460.70092773438,18.217946359164962
NC,2020,"Ambien Cr","Zolpidem Tartrate",5027,89512.09976196289,17.80626611536958
NC,2017,Ambien,"Zolpidem Tartrate",6793,114947.51953125,16.921466146216694
NC,2017,"Ambien Cr","Zolpidem Tartrate",5880,97487.63037109375,16.579528974675807
NC,2016,"Ambien Cr","Zolpidem Tartrate",6835,112778.94018554688,16.500210707468455
NC,2016,Ambien,"Zolpidem Tartrate",6305,98839.13037109375,15.676309337207574
NC,2016,Edluar,"Zolpidem Tartrate",2919,40158.190185546875,13.757516336261348
NC,2015,Ambien,"Zolpidem Tartrate",6909,93973.77001953125,13.601645682375343
NC,2015,"Ambien Cr","Zolpidem Tartrate",9093,121120.47021484375,13.320188080374326
NC,2015,Edluar,"Zolpidem Tartrate",2630,33722.31005859375,12.822171124940589
NC,2019,Edluar,"Zolpidem Tartrate",360,4568.06005859375,12.689055718315972
NC,2018,Intermezzo,"Zolpidem Tartrate",360,4473.9599609375,12.427666558159721
NC,2017,Intermezzo,"Zolpidem Tartrate",360,4162.68017578125,11.56300048828125
NC,2014,Ambien,"Zolpidem Tartrate",9175,105077.83032226562,11.452624558285082
NC,2017,Edluar,"Zolpidem Tartrate",1140,13002.4501953125,11.405658066063596
NC,2014,"Ambien Cr","Zolpidem Tartrate",11018,114854.19995117188,10.424233068721353
NC,2013,Ambien,"Zolpidem Tartrate",7933,74814.50939941406,9.430796596421791
NC,2014,Edluar,"Zolpidem Tartrate",3337,28381.35009765625,8.505049474874513
NC,2013,"Ambien Cr","Zolpidem Tartrate",12815,108678.8505859375,8.480597002414163
NC,2015,Intermezzo,"Zolpidem Tartrate",690,5850.7099609375,8.479289798460146
NC,2016,Intermezzo,"Zolpidem Tartrate",720,5821.949951171875,8.086041598849826
NC,2014,Intermezzo,"Zolpidem Tartrate",1125,8816.800048828125,7.837155598958334
NC,2013,Intermezzo,"Zolpidem Tartrate",1274,9082.22998046875,7.128908932864011
NC,2013,Edluar,"Zolpidem Tartrate",3780,26711.82958984375,7.066621584614749
NC,2013,"Zolpidem Tartrate Er","Zolpidem Tartrate",400381,1492278.4572753906,3.7271460365886258
NC,2014,"Zolpidem Tartrate Er","Zolpidem Tartrate",368433,1102212.0289916992,2.991621350399392
NC,2015,"Zolpidem Tartrate Er","Zolpidem Tartrate",236038,594902.0492401123,2.520365573509826
NC,2019,"Zolpidem Tartrate Er","Zolpidem Tartrate",160493,341499.4090499878,2.1278149766655727
NC,2018,"Zolpidem Tartrate Er","Zolpidem Tartrate",185862,374963.4998550415,2.0174295975241927
NC,2017,"Zolpidem Tartrate Er","Zolpidem Tartrate",203847,373672.68953704834,1.8331036980531885
NC,2016,"Zolpidem Tartrate Er","Zolpidem Tartrate",183790,322033.74951934814,1.7521831956001315
NC,2020,"Zolpidem Tartrate Er","Zolpidem Tartrate",182473,275079.30014801025,1.507506864840334
NC,2016,"Zolpidem Tartrate","Zolpidem Tartrate",9810456,3724364.2276887894,0.3796321218594517
NC,2015,"Zolpidem Tartrate","Zolpidem Tartrate",10881781,3641455.3503341675,0.3346378088599805
NC,2019,"Zolpidem Tartrate","Zolpidem Tartrate",9456795,2459171.2605133057,0.26004277987556096
NC,2017,"Zolpidem Tartrate","Zolpidem Tartrate",9703246,2523207.069565773,0.26003742145316866
NC,2018,"Zolpidem Tartrate","Zolpidem Tartrate",9741190,2415118.66037941,0.24792850364066504
NC,2014,"Zolpidem Tartrate","Zolpidem Tartrate",13675847,3231158.051218033,0.23626749050483184
NC,2020,"Zolpidem Tartrate","Zolpidem Tartrate",10079544,2170187.20131588,0.2153060893742693
NC,2013,"Zolpidem Tartrate","Zolpidem Tartrate",14539776,3060513.4090747833,0.21049247313540342
ND,2020,Humira(Cf),Adalimumab,756,232308.703125,307.2866443452381
ND,2020,Humira,Adalimumab,1122,288245.5234375,256.90331857174687
ND,2020,"Humira Pen",Adalimumab,12349,2866199.46875,232.0997221434934
ND,2020,"Humira(Cf) Pen",Adalimumab,6954,1580602.34765625,227.2939815438956
ND,2019,"Humira Pen",Adalimumab,17527,3723389.171875,212.4373350758829
ND,2019,"Humira(Cf) Pen",Adalimumab,6162,1300256.41015625,211.01207565015417
ND,2019,Humira,Adalimumab,3070,644345.37890625,209.88448824307818
ND,2018,"Humira Pen",Adalimumab,26841,5462085.3515625,203.4978335964569
ND,2017,Humira,Adalimumab,4046,774501.92578125,191.424104246478
ND,2017,"Humira Pen",Adalimumab,21720,4132706.62890625,190.27194424061923
ND,2019,Humira(Cf),Adalimumab,336,63727.44140625,189.66500418526786
ND,2018,Humira,Adalimumab,3808,711841.1875,186.9330849527311
ND,2016,Humira,Adalimumab,3072,539603.66015625,175.6522331237793
ND,2016,"Humira Pen",Adalimumab,19789,3213709.9375,162.39880425994238
ND,2015,"Humira Pen",Adalimumab,21907,2864337.69140625,130.74988320656638
ND,2015,Humira,Adalimumab,5012,647495.046875,129.18895588088589
ND,2014,Humira,Adalimumab,25369,2688612.96484375,105.98025010224093
ND,2013,Humira,Adalimumab,22652,2090649.052734375,92.29423683270241
ND,2019,Lipitor,"Atorvastatin Calcium",390,8963.7197265625,22.98389673477564
ND,2020,Lipitor,"Atorvastatin Calcium",360,5776.68017578125,16.046333821614585
ND,2018,Lipitor,"Atorvastatin Calcium",1050,16288.47021484375,15.512828776041667
ND,2017,Lipitor,"Atorvastatin Calcium",1430,15600.509765625,10.909447388548951
ND,2016,Lipitor,"Atorvastatin Calcium",750,7217.41015625,9.623213541666667
ND,2015,Lipitor,"Atorvastatin Calcium",1200,9045.33984375,7.537783203125
ND,2014,Lipitor,"Atorvastatin Calcium",1380,9293.89013671875,6.734702997622283
ND,2013,Lipitor,"Atorvastatin Calcium",1410,6246.279968261719,4.429985793093418
ND,2013,"Atorvastatin Calcium","Atorvastatin Calcium",3179660,1578735.4376907349,0.4965107708656696
ND,2014,"Atorvastatin Calcium","Atorvastatin Calcium",3901173,1246128.1040344238,0.31942395377862604
ND,2015,"Atorvastatin Calcium","Atorvastatin Calcium",4737951,1390558.325176239,0.2934936062395409
ND,2016,"Atorvastatin Calcium","Atorvastatin Calcium",5657349,1644172.556388855,0.2906259727637194
ND,2017,"Atorvastatin Calcium","Atorvastatin Calcium",6251528,1713302.5654964447,0.2740614079464164
ND,2018,"Atorvastatin Calcium","Atorvastatin Calcium",6865193,1734012.7095241547,0.2525803294276147
ND,2019,"Atorvastatin Calcium","Atorvastatin Calcium",7368239,1793717.348247528,0.2434390833749459
ND,2020,"Atorvastatin Calcium","Atorvastatin Calcium",8053801,1747412.2173366547,0.21696739431935985
ND,2016,Aricept,"Donepezil Hcl",322,5273.2099609375,16.37642845011646
ND,2014,Aricept,"Donepezil Hcl",360,4718.89013671875,13.108028157552083
ND,2013,Aricept,"Donepezil Hcl",2116,23043.31982421875,10.89003772411094
ND,2013,"Donepezil Hcl Odt","Donepezil Hcl",1342,2817.4200134277344,2.0994187879491313
ND,2020,"Donepezil Hcl Odt","Donepezil Hcl",847,556.890007019043,0.6574852503176423
ND,2013,"Donepezil Hcl","Donepezil Hcl",793403,511752.8505935669,0.6450099767628392
ND,2019,"Donepezil Hcl Odt","Donepezil Hcl",530,302.07000732421875,0.5699434100456957
ND,2016,"Donepezil Hcl","Donepezil Hcl",847084,400102.24043273926,0.47232888406904067
ND,2017,"Donepezil Hcl","Donepezil Hcl",827245,386831.6716527939,0.467614396766126
ND,2015,"Donepezil Hcl","Donepezil Hcl",830707,379570.4890975952,0.4569246305828592
ND,2014,"Donepezil Hcl Odt","Donepezil Hcl",1180,537.7699890136719,0.45573727882514564
ND,2014,"Donepezil Hcl","Donepezil Hcl",797658,344710.5997695923,0.4321533787282172
ND,2018,"Donepezil Hcl","Donepezil Hcl",797454,335920.9094657898,0.4212417386655403
ND,2019,"Donepezil Hcl","Donepezil Hcl",743502,306881.62013435364,0.4127515731421753
ND,2015,"Donepezil Hcl Odt","Donepezil Hcl",330,129.19000244140625,0.39148485588304927
ND,2018,"Donepezil Hcl Odt","Donepezil Hcl",360,131.3000030517578,0.36472223069932724
ND,2020,"Donepezil Hcl","Donepezil Hcl",707975,254231.35956573486,0.359096521156446
ND,2020,"Enbrel Sureclick",Etanercept,7870,1593191.796875,202.43860189008893
ND,2019,"Enbrel Sureclick",Etanercept,7444,1498020.6484375,201.23866851659054
ND,2020,Enbrel,Etanercept,4098,823265.810546875,200.89453649264885
ND,2019,"Enbrel Mini",Etanercept,700,132655.34375,189.50763392857144
ND,2019,Enbrel,Etanercept,4371,827093.734375,189.2230003145733
ND,2018,"Enbrel Sureclick",Etanercept,9339,1766028.453125,189.102522017882
ND,2018,Enbrel,Etanercept,4298,759778.28125,176.77484440437414
ND,2017,"Enbrel Sureclick",Etanercept,8142,1339194.6796875,164.47981818809876
ND,2017,Enbrel,Etanercept,3780,603145.40234375,159.5622757523148
ND,2016,Enbrel,Etanercept,12834,1804148.8125,140.57572171575504
ND,2015,Enbrel,Etanercept,14699,1684586.35546875,114.60550754940812
ND,2014,Enbrel,Etanercept,13454,1325117.6640625,98.49246796956295
ND,2013,Enbrel,Etanercept,14666,1261753.3671875,86.0325492422951
ND,2018,Zoloft,"Sertraline Hcl",1945,32562.06982421875,16.74142407414846
ND,2020,Zoloft,"Sertraline Hcl",660,8119.97998046875,12.302999970407196
ND,2016,Zoloft,"Sertraline Hcl",330,3347.8798828125,10.145090553977273
ND,2017,Zoloft,"Sertraline Hcl",1226,12331.570068359375,10.058376890994596
ND,2019,Zoloft,"Sertraline Hcl",771,7449.93994140625,9.662697719074254
ND,2015,Zoloft,"Sertraline Hcl",480,2465.97998046875,5.137458292643229
ND,2014,Zoloft,"Sertraline Hcl",1110,5054.4898681640625,4.55359447582348
ND,2013,Zoloft,"Sertraline Hcl",1680,6102.190002441406,3.6322559538341705
ND,2013,"Sertraline Hcl","Sertraline Hcl",1808933,473163.29078292847,0.26157037921411597
ND,2014,"Sertraline Hcl","Sertraline Hcl",1919159,447960.0695800781,0.23341477677465916
ND,2019,"Sertraline Hcl","Sertraline Hcl",2318198,456083.9200782776,0.19674070984371378
ND,2017,"Sertraline Hcl","Sertraline Hcl",2181262,426831.6400165558,0.1956810507020962
ND,2020,"Sertraline Hcl","Sertraline Hcl",2380396,463307.6502418518,0.19463469533718414
ND,2016,"Sertraline Hcl","Sertraline Hcl",2137856,415459.8211364746,0.1943348013787994
ND,2018,"Sertraline Hcl","Sertraline Hcl",2269336,430128.6110973358,0.18953941201185537
ND,2015,"Sertraline Hcl","Sertraline Hcl",2021946,369866.31033706665,0.1829259091672412
ND,2020,Trintellix,"Vortioxetine Hydrobromide",29297,410749.6032714844,14.020193305508563
ND,2018,Trintellix,"Vortioxetine Hydrobromide",30428,423363.9802246094,13.913631530978355
ND,2019,Trintellix,"Vortioxetine Hydrobromide",25037,325195.4904785156,12.988596496326062
ND,2017,Trintellix,"Vortioxetine Hydrobromide",17268,219129.33325195312,12.689908110490684
ND,2016,Trintellix,"Vortioxetine Hydrobromide",5467,61142.21044921875,11.183868748713873
ND,2016,Brintellix,"Vortioxetine Hydrobromide",5950,62310.9892578125,10.472435169380253
ND,2015,Brintellix,"Vortioxetine Hydrobromide",10334,97695.73876953125,9.453816408896
ND,2014,Brintellix,"Vortioxetine Hydrobromide",1259,10587.72998046875,8.409634615145949
ND,2019,Ambien,"Zolpidem Tartrate",754,23977.80078125,31.800796792108752
ND,2020,Ambien,"Zolpidem Tartrate",665,18494.22998046875,27.810872151080826
ND,2018,Ambien,"Zolpidem Tartrate",909,24683.550048828125,27.154620515762513
ND,2017,Ambien,"Zolpidem Tartrate",1041,25271.81982421875,24.27648398099784
ND,2016,Ambien,"Zolpidem Tartrate",699,15750.5,22.532904148783977
ND,2020,"Ambien Cr","Zolpidem Tartrate",383,8046.52001953125,21.009190651517624
ND,2015,Ambien,"Zolpidem Tartrate",360,7244.25,20.122916666666665
ND,2019,"Ambien Cr","Zolpidem Tartrate",633,12110.310302734375,19.13161185266094
ND,2017,"Ambien Cr","Zolpidem Tartrate",390,7335.5498046875,18.80910206330128
ND,2018,"Ambien Cr","Zolpidem Tartrate",538,10073.280029296875,18.72356882768936
ND,2014,Ambien,"Zolpidem Tartrate",720,8177.7802734375,11.358028157552083
ND,2013,Ambien,"Zolpidem Tartrate",1480,14611.35009765625,9.872533849767736
ND,2015,"Ambien Cr","Zolpidem Tartrate",720,6029.27978515625,8.373999701605904
ND,2013,"Ambien Cr","Zolpidem Tartrate",720,4746.6800537109375,6.592611185709635
ND,2013,"Zolpidem Tartrate Er","Zolpidem Tartrate",10257,37722.77014160156,3.6777586176856354
ND,2014,"Zolpidem Tartrate Er","Zolpidem Tartrate",9685,31631.169982910156,3.2659958681373418
ND,2015,"Zolpidem Tartrate Er","Zolpidem Tartrate",6300,19731.180053710938,3.131933341858879
ND,2016,"Zolpidem Tartrate Er","Zolpidem Tartrate",6122,12143.350112915039,1.9835593127923945
ND,2017,"Zolpidem Tartrate Er","Zolpidem Tartrate",7454,14746.550018310547,1.978340490784887
ND,2018,"Zolpidem Tartrate Er","Zolpidem Tartrate",5826,11149.430114746094,1.9137367172581692
ND,2019,"Zolpidem Tartrate Er","Zolpidem Tartrate",5822,8937.040100097656,1.5350463930088727
ND,2020,"Zolpidem Tartrate Er","Zolpidem Tartrate",7840,9114.280067443848,1.1625357228882458
ND,2017,"Zolpidem Tartrate","Zolpidem Tartrate",449076,122220.5701789856,0.2721601024748274
ND,2019,"Zolpidem Tartrate","Zolpidem Tartrate",433516,113055.25996208191,0.26078682208288023
ND,2014,"Zolpidem Tartrate","Zolpidem Tartrate",564036,146073.42985153198,0.25897891243029164
ND,2018,"Zolpidem Tartrate","Zolpidem Tartrate",463062,116443.96993255615,0.25146518162266857
ND,2015,"Zolpidem Tartrate","Zolpidem Tartrate",475415,110409.92991352081,0.23223905411802492
ND,2016,"Zolpidem Tartrate","Zolpidem Tartrate",445792,94709.05982971191,0.21245123247997252
ND,2013,"Zolpidem Tartrate","Zolpidem Tartrate",671768,138516.9301223755,0.20619757136745942
ND,2020,"Zolpidem Tartrate","Zolpidem Tartrate",478843,92134.63989639282,0.19241095702848912
NE,2019,"Humira Pen Psor-Uveits-Adol Hs",Adalimumab,336,132631.5625,394.7367931547619
NE,2020,Humira,Adalimumab,5054,1262222.75,249.7472793826672
NE,2019,Humira,Adalimumab,6203,1525032.8046875,245.8540713666774
NE,2019,"Humira(Cf) Pen",Adalimumab,7266,1771643.8125,243.826563790256
NE,2020,"Humira(Cf) Pen",Adalimumab,19897,4848082.37109375,243.65896221006935
NE,2015,"Humira Pen Psoriasis",Adalimumab,364,87463.3671875,240.28397578983515
NE,2018,Humira,Adalimumab,10757,2528066.18359375,235.01591369282792
NE,2020,"Humira Pen",Adalimumab,12138,2775193.78125,228.63682495056847
NE,2019,"Humira Pen",Adalimumab,25453,5451713.03125,214.1874447511099
NE,2018,"Humira Pen",Adalimumab,33814,7035539.28125,208.06586861211332
NE,2019,Humira(Cf),Adalimumab,2912,603323.07421875,207.18512164105425
NE,2020,Humira(Cf),Adalimumab,3640,721848.08203125,198.3099126459478
NE,2017,Humira,Adalimumab,7432,1373595.7578125,184.8218188660522
NE,2017,"Humira Pen",Adalimumab,38108,6877875.53125,180.48377063215074
NE,2016,Humira,Adalimumab,9533,1547474.3984375,162.32816515656143
NE,2016,"Humira Pen",Adalimumab,35446,5471650.609375,154.3658130501326
NE,2015,Humira,Adalimumab,7644,1038329.49609375,135.83588384271977
NE,2015,"Humira Pen",Adalimumab,27632,3549277.77734375,128.44809559003147
NE,2014,Humira,Adalimumab,35526,3906789.85546875,109.96987714543573
NE,2013,Humira,Adalimumab,30032,2873277.51953125,95.67386519483384
NE,2019,Lipitor,"Atorvastatin Calcium",8405,104195.93994140625,12.396899457633106
NE,2018,Lipitor,"Atorvastatin Calcium",8648,104405.060546875,12.072740581276017
NE,2020,Lipitor,"Atorvastatin Calcium",8947,106032.80920410156,11.851213725729469
NE,2017,Lipitor,"Atorvastatin Calcium",7440,75148.13159179688,10.100555321478074
NE,2016,Lipitor,"Atorvastatin Calcium",11055,96382.91882324219,8.718491074015576
NE,2014,Lipitor,"Atorvastatin Calcium",4001,27454.150024414062,6.861822050590868
NE,2015,Lipitor,"Atorvastatin Calcium",1396,7816.8902587890625,5.599491589390446
NE,2013,Lipitor,"Atorvastatin Calcium",6032,32425.559509277344,5.375590104323167
NE,2013,"Atorvastatin Calcium","Atorvastatin Calcium",7005454,4200919.169433594,0.5996640859298474
NE,2014,"Atorvastatin Calcium","Atorvastatin Calcium",9066285,3637432.8727264404,0.4012043381303853
NE,2015,"Atorvastatin Calcium","Atorvastatin Calcium",11171552,3500033.6105308533,0.31329877984105103
NE,2016,"Atorvastatin Calcium","Atorvastatin Calcium",13802990,3568949.237686157,0.2585634878882153
NE,2018,"Atorvastatin Calcium","Atorvastatin Calcium",18229810,4528514.496479034,0.24841259982846967
NE,2017,"Atorvastatin Calcium","Atorvastatin Calcium",16138286,3988118.4272727966,0.24712156094351015
NE,2019,"Atorvastatin Calcium","Atorvastatin Calcium",20142880,4724123.138814926,0.2345306698354419
NE,2020,"Atorvastatin Calcium","Atorvastatin Calcium",22703074,4356377.596574783,0.19188492256928658
NE,2016,Aricept,"Donepezil Hcl",1459,25759.830078125,17.65581225368403
NE,2015,Aricept,"Donepezil Hcl",1298,22466.11962890625,17.308258573887713
NE,2019,Aricept,"Donepezil Hcl",390,6285.3701171875,16.116333633814104
NE,2018,Aricept,"Donepezil Hcl",330,5073.91015625,15.375485321969697
NE,2014,Aricept,"Donepezil Hcl",3752,50740.7900390625,13.523664722564632
NE,2013,Aricept,"Donepezil Hcl",10883,121532.64074707031,11.167200289173051
NE,2014,"Donepezil Hcl Odt","Donepezil Hcl",1806,2367.999969482422,1.3111849221940322
NE,2013,"Donepezil Hcl Odt","Donepezil Hcl",2849,3532.5299682617188,1.2399192587791221
NE,2017,"Donepezil Hcl Odt","Donepezil Hcl",3379,3924.1400451660156,1.161331768323769
NE,2016,"Donepezil Hcl Odt","Donepezil Hcl",2799,2469.789993286133,0.8823829915277359
NE,2018,"Donepezil Hcl Odt","Donepezil Hcl",1237,933.02001953125,0.754260322984034
NE,2013,"Donepezil Hcl","Donepezil Hcl",1704959,1193109.061416626,0.6997875382438088
NE,2020,"Donepezil Hcl Odt","Donepezil Hcl",755,469.8400115966797,0.6223046511214301
NE,2019,"Donepezil Hcl Odt","Donepezil Hcl",1892,1137.250015258789,0.6010835175786412
NE,2015,"Donepezil Hcl Odt","Donepezil Hcl",4075,2169.679962158203,0.5324368005296204
NE,2014,"Donepezil Hcl","Donepezil Hcl",1729440,864592.93019104,0.4999265254597095
NE,2015,"Donepezil Hcl","Donepezil Hcl",1726849,813319.1912708282,0.4709845454181739
NE,2016,"Donepezil Hcl","Donepezil Hcl",1857232,778113.5907707214,0.41896413090595114
NE,2017,"Donepezil Hcl","Donepezil Hcl",1864659,741070.5704727173,0.3974295409899168
NE,2018,"Donepezil Hcl","Donepezil Hcl",1891827,749002.7104892731,0.3959150125721184
NE,2019,"Donepezil Hcl","Donepezil Hcl",1870789,714790.9900951385,0.38207996203480915
NE,2020,"Donepezil Hcl","Donepezil Hcl",1882334,688543.4491405487,0.3657923881418222
NE,2020,"Enbrel Mini",Etanercept,2548,515379.625,202.2682986656201
NE,2020,"Enbrel Sureclick",Etanercept,19811,3937397.515625,198.74804480465397
