state,year,generic_name,is_generic,Sum(x.sum_total_day_supply),Sum(x.sum_total_drug_cost),avg_drug_cost
MT,2018,"Vortioxetine Hydrobromide",0,25703,339466.3098144531,13.207264125372646
MT,2017,"Vortioxetine Hydrobromide",0,22395,276710.18310546875,12.35589118577668
MT,2016,"Vortioxetine Hydrobromide",0,9926,110636.23901367188,11.146105078951429
MT,2015,"Vortioxetine Hydrobromide",0,10549,90684.66918945312,8.596518076543097
MT,2014,"Vortioxetine Hydrobromide",0,1602,12865.089599609375,8.030642696385378
MT,2020,"Zolpidem Tartrate",0,360,6966.1201171875,19.350333658854165
MT,2018,"Zolpidem Tartrate",0,355,6030.259765625,16.986647227112677
MT,2016,"Zolpidem Tartrate",0,702,10999.68994140625,15.669073990607194
MT,2015,"Zolpidem Tartrate",0,1750,23243.39990234375,13.281942801339286
MT,2017,"Zolpidem Tartrate",0,779,9603.070068359375,12.327432693657734
MT,2014,"Zolpidem Tartrate",0,2190,22765.689697265625,10.395292099208048
MT,2013,"Zolpidem Tartrate",0,2921,23859.280029296875,8.168188986407694
MT,2014,"Zolpidem Tartrate",1,919688,298743.8001766205,0.32483168224073866
MT,2015,"Zolpidem Tartrate",1,807341,259017.54975509644,0.32082793981117824
MT,2017,"Zolpidem Tartrate",1,890808,244773.75021076202,0.27477722495842205
MT,2018,"Zolpidem Tartrate",1,930198,250375.0106163025,0.269163135823021
MT,2013,"Zolpidem Tartrate",1,1061865,285171.07958221436,0.26855681238407364
MT,2019,"Zolpidem Tartrate",1,890259,235149.12014389038,0.26413562810810154
MT,2016,"Zolpidem Tartrate",1,801955,206920.83911800385,0.25802051127308123
MT,2020,"Zolpidem Tartrate",1,957679,189631.91977214813,0.19801198498886174
NC,2020,Adalimumab,0,531414,132153820.97265625,248.68336357840826
NC,2019,Adalimumab,0,483508,109727186.80859375,226.9397544789202
NC,2018,Adalimumab,0,462270,97264295.81640625,210.40581438641107
NC,2017,Adalimumab,0,450217,85294877.45898438,189.45281377421193
NC,2016,Adalimumab,0,417493,68886042.125,164.9992745387348
NC,2015,Adalimumab,0,365161,49338727.7109375,135.1149977980603
NC,2014,Adalimumab,0,342736,38739433.83984375,113.0299526161353
NC,2013,Adalimumab,0,326040,32066300.59375,98.35081767191143
NC,2020,"Atorvastatin Calcium",0,13336,182787.66796875,13.706333830890072
NC,2019,"Atorvastatin Calcium",0,17400,220120.26025390625,12.650589669764727
NC,2018,"Atorvastatin Calcium",0,18528,226725.10913085938,12.236890605076606
NC,2017,"Atorvastatin Calcium",0,22746,228308.77906036377,10.037315530658743
NC,2016,"Atorvastatin Calcium",0,50742,345127.5517578125,6.801615067553752
NC,2014,"Atorvastatin Calcium",0,41171,269405.29917907715,6.543569482866026
NC,2013,"Atorvastatin Calcium",0,114512,668376.9471130371,5.836741538991871
NC,2015,"Atorvastatin Calcium",0,47594,260390.21923828125,5.471072388080036
NC,2013,"Atorvastatin Calcium",1,41178666,28007062.42767395,0.6801352532321944
NC,2014,"Atorvastatin Calcium",1,52100443,19722086.090696335,0.37853970052992325
NC,2015,"Atorvastatin Calcium",1,63533917,19944889.312156677,0.3139250695365859
NC,2016,"Atorvastatin Calcium",1,75926969,21016534.26211968,0.2767993315012967
NC,2017,"Atorvastatin Calcium",1,87003940,23049065.219516754,0.26491978661560334
NC,2018,"Atorvastatin Calcium",1,99089788,25876216.149082184,0.26113908074041076
NC,2019,"Atorvastatin Calcium",1,109096128,26392741.91988182,0.24192189405550507
NC,2020,"Atorvastatin Calcium",1,122570219,24578666.736894608,0.20052723196076372
NC,2018,"Donepezil Hcl",0,844,14236.270263671875,16.86761879581976
NC,2019,"Donepezil Hcl",0,390,6503.509765625,16.67566606570513
NC,2017,"Donepezil Hcl",0,3054,50712.35009765625,16.605222690784625
NC,2016,"Donepezil Hcl",0,2926,47836.8203125,16.348879122522213
NC,2015,"Donepezil Hcl",0,5542,85745.91015625,15.47201554605738
NC,2014,"Donepezil Hcl",0,13612,166997.77978515625,12.26842343411374
NC,2013,"Donepezil Hcl",0,112032,1167017.9622802734,10.416826998360053
NC,2013,"Donepezil Hcl",1,9574072,6515564.934288025,0.6805427130992983
NC,2014,"Donepezil Hcl",1,9982769,5628016.789457321,0.5637731164026054
NC,2015,"Donepezil Hcl",1,10222719,4918151.388084412,0.4811001249358817
NC,2016,"Donepezil Hcl",1,10579786,4297809.158123016,0.4062283639879877
NC,2017,"Donepezil Hcl",1,10717363,3790782.757173538,0.35370480193435067
NC,2019,"Donepezil Hcl",1,10796667,3696383.251750946,0.34236336563413006
NC,2018,"Donepezil Hcl",1,11019646,3715264.2094688416,0.3371491433997827
NC,2020,"Donepezil Hcl",1,10860984,3607372.8626890182,0.33214051900721137
NC,2020,Etanercept,0,313175,64112743.2421875,204.71858622874592
NC,2019,Etanercept,0,316236,61090974.306640625,193.18159319824633
NC,2018,Etanercept,0,315468,57314141.013671875,181.67972984160636
NC,2017,Etanercept,0,318362,52253817.232421875,164.13333636684615
NC,2016,Etanercept,0,320391,45857902.40917969,143.13105676869728
NC,2015,Etanercept,0,349235,41475956.36816406,118.76231296451977
NC,2014,Etanercept,0,362651,35784954.5078125,98.67601222059915
NC,2013,Etanercept,0,339962,29351909.529296875,86.33879530446602
NC,2020,"Sertraline Hcl",0,6546,142433.78173828125,21.758903412508594
NC,2019,"Sertraline Hcl",0,4715,102194.00048828125,21.6742312806535
NC,2018,"Sertraline Hcl",0,9688,164128.15185546875,16.941386442554577
NC,2017,"Sertraline Hcl",0,10702,151918.140625,14.195303739955149
NC,2016,"Sertraline Hcl",0,13687,155055.8907470703,11.328698089213875
NC,2015,"Sertraline Hcl",0,7940,73806.60925292969,9.29554272706923
NC,2014,"Sertraline Hcl",0,11811,105963.6801147461,8.971609526267555
NC,2013,"Sertraline Hcl",0,10520,86053.64953613281,8.180004708757872
NC,2013,"Sertraline Hcl",1,14995701,4585685.639862061,0.305800018276042
NC,2014,"Sertraline Hcl",1,16470339,4186000.9759788513,0.2541539051490592
NC,2020,"Sertraline Hcl",1,25269278,5679797.393481731,0.22477086181416547
NC,2019,"Sertraline Hcl",1,23778102,4920322.120532036,0.20692661342490817
NC,2015,"Sertraline Hcl",1,17790090,3429935.9195194244,0.1928003691672962
NC,2018,"Sertraline Hcl",1,22486688,4312521.473762512,0.19178108727094503
NC,2017,"Sertraline Hcl",1,20832957,3899749.6985149384,0.1871913669535697
NC,2016,"Sertraline Hcl",1,19381761,3568530.0505514145,0.18411794730888564
NC,2020,"Vortioxetine Hydrobromide",0,646474,9177482.710144043,14.196213165794823
NC,2019,"Vortioxetine Hydrobromide",0,591562,7990411.450927734,13.507310224334448
NC,2018,"Vortioxetine Hydrobromide",0,471623,6274771.528930664,13.304634271294368
NC,2017,"Vortioxetine Hydrobromide",0,341417,4094503.299194336,11.992675523463495
NC,2016,"Vortioxetine Hydrobromide",0,174176,1889041.2358398438,10.84558857615196
NC,2015,"Vortioxetine Hydrobromide",0,166264,1581489.115234375,9.511915479204006
NC,2014,"Vortioxetine Hydrobromide",0,47723,401733.9196777344,8.418035741209362
NC,2020,"Zolpidem Tartrate",0,13034,240499.49942016602,18.451703193199787
NC,2019,"Zolpidem Tartrate",0,11686,215550.48168945312,18.445189259751253
NC,2018,"Zolpidem Tartrate",0,11978,217441.88012695312,18.153437980209812
NC,2017,"Zolpidem Tartrate",0,14173,229600.2802734375,16.199836327766704
NC,2016,"Zolpidem Tartrate",0,16779,257598.21069335938,15.352417348671516
NC,2015,"Zolpidem Tartrate",0,19322,254667.26025390625,13.1801708029141
NC,2014,"Zolpidem Tartrate",0,24655,257130.18041992188,10.429129199753472
NC,2013,"Zolpidem Tartrate",0,25802,219287.41955566406,8.498853560021086
NC,2016,"Zolpidem Tartrate",1,9994246,4046397.9772081375,0.40487276150778534
NC,2015,"Zolpidem Tartrate",1,11117819,4236357.39957428,0.38104212701918244
NC,2014,"Zolpidem Tartrate",1,14044280,4333370.080209732,0.3085505330433267
NC,2013,"Zolpidem Tartrate",1,14940157,4552791.866350174,0.30473520903094753
NC,2017,"Zolpidem Tartrate",1,9907093,2896879.7591028214,0.2924046195087521
NC,2019,"Zolpidem Tartrate",1,9617288,2800670.6695632935,0.2912121036162475
NC,2018,"Zolpidem Tartrate",1,9927052,2790082.1602344513,0.28105848143380846
NC,2020,"Zolpidem Tartrate",1,10262017,2445266.50146389,0.23828322458088796
ND,2020,Adalimumab,0,21181,4967356.04296875,234.5194298177022
ND,2019,Adalimumab,0,27095,5731718.40234375,211.54155387871378
ND,2018,Adalimumab,0,30649,6173926.5390625,201.4397382969265
ND,2017,Adalimumab,0,25766,4907208.5546875,190.45286636216332
ND,2016,Adalimumab,0,22861,3753313.59765625,164.17976456219108
ND,2015,Adalimumab,0,26919,3511832.73828125,130.45925696650136
ND,2014,Adalimumab,0,25369,2688612.96484375,105.98025010224093
ND,2013,Adalimumab,0,22652,2090649.052734375,92.29423683270241
ND,2019,"Atorvastatin Calcium",0,390,8963.7197265625,22.98389673477564
ND,2020,"Atorvastatin Calcium",0,360,5776.68017578125,16.046333821614585
ND,2018,"Atorvastatin Calcium",0,1050,16288.47021484375,15.512828776041667
ND,2017,"Atorvastatin Calcium",0,1430,15600.509765625,10.909447388548951
ND,2016,"Atorvastatin Calcium",0,750,7217.41015625,9.623213541666667
ND,2015,"Atorvastatin Calcium",0,1200,9045.33984375,7.537783203125
ND,2014,"Atorvastatin Calcium",0,1380,9293.89013671875,6.734702997622283
ND,2013,"Atorvastatin Calcium",0,1410,6246.279968261719,4.429985793093418
ND,2013,"Atorvastatin Calcium",1,3179660,1578735.4376907349,0.4965107708656696
ND,2014,"Atorvastatin Calcium",1,3901173,1246128.1040344238,0.31942395377862604
ND,2015,"Atorvastatin Calcium",1,4737951,1390558.325176239,0.2934936062395409
ND,2016,"Atorvastatin Calcium",1,5657349,1644172.556388855,0.2906259727637194
ND,2017,"Atorvastatin Calcium",1,6251528,1713302.5654964447,0.2740614079464164
ND,2018,"Atorvastatin Calcium",1,6865193,1734012.7095241547,0.2525803294276147
ND,2019,"Atorvastatin Calcium",1,7368239,1793717.348247528,0.2434390833749459
ND,2020,"Atorvastatin Calcium",1,8053801,1747412.2173366547,0.21696739431935985
ND,2016,"Donepezil Hcl",0,322,5273.2099609375,16.37642845011646
ND,2014,"Donepezil Hcl",0,360,4718.89013671875,13.108028157552083
ND,2013,"Donepezil Hcl",0,2116,23043.31982421875,10.89003772411094
ND,2013,"Donepezil Hcl",1,794745,514570.2706069946,0.6474658797563931
ND,2016,"Donepezil Hcl",1,847084,400102.24043273926,0.47232888406904067
ND,2017,"Donepezil Hcl",1,827245,386831.6716527939,0.467614396766126
ND,2015,"Donepezil Hcl",1,831037,379699.6791000366,0.45689864482572573
ND,2014,"Donepezil Hcl",1,798838,345248.36975860596,0.4321882155813894
ND,2018,"Donepezil Hcl",1,797814,336052.20946884155,0.42121623519873247
ND,2019,"Donepezil Hcl",1,744032,307183.69014167786,0.4128635463819807
ND,2020,"Donepezil Hcl",1,708822,254788.2495727539,0.3594530778852151
ND,2020,Etanercept,0,11968,2416457.607421875,201.90989366827165
ND,2019,Etanercept,0,12515,2457769.7265625,196.38591502696764
ND,2018,Etanercept,0,13637,2525806.734375,185.21718371892646
ND,2017,Etanercept,0,11922,1942340.08203125,162.92065777816222
ND,2016,Etanercept,0,12834,1804148.8125,140.57572171575504
ND,2015,Etanercept,0,14699,1684586.35546875,114.60550754940812
ND,2014,Etanercept,0,13454,1325117.6640625,98.49246796956295
ND,2013,Etanercept,0,14666,1261753.3671875,86.0325492422951
ND,2018,"Sertraline Hcl",0,1945,32562.06982421875,16.74142407414846
ND,2020,"Sertraline Hcl",0,660,8119.97998046875,12.302999970407196
ND,2016,"Sertraline Hcl",0,330,3347.8798828125,10.145090553977273
ND,2017,"Sertraline Hcl",0,1226,12331.570068359375,10.058376890994596
ND,2019,"Sertraline Hcl",0,771,7449.93994140625,9.662697719074254
ND,2015,"Sertraline Hcl",0,480,2465.97998046875,5.137458292643229
ND,2014,"Sertraline Hcl",0,1110,5054.4898681640625,4.55359447582348
ND,2013,"Sertraline Hcl",0,1680,6102.190002441406,3.6322559538341705
ND,2013,"Sertraline Hcl",1,1808933,473163.29078292847,0.26157037921411597
ND,2014,"Sertraline Hcl",1,1919159,447960.0695800781,0.23341477677465916
ND,2019,"Sertraline Hcl",1,2318198,456083.9200782776,0.19674070984371378
ND,2017,"Sertraline Hcl",1,2181262,426831.6400165558,0.1956810507020962
ND,2020,"Sertraline Hcl",1,2380396,463307.6502418518,0.19463469533718414
ND,2016,"Sertraline Hcl",1,2137856,415459.8211364746,0.1943348013787994
ND,2018,"Sertraline Hcl",1,2269336,430128.6110973358,0.18953941201185537
ND,2015,"Sertraline Hcl",1,2021946,369866.31033706665,0.1829259091672412
ND,2020,"Vortioxetine Hydrobromide",0,29297,410749.6032714844,14.020193305508563
ND,2018,"Vortioxetine Hydrobromide",0,30428,423363.9802246094,13.913631530978355
ND,2019,"Vortioxetine Hydrobromide",0,25037,325195.4904785156,12.988596496326062
ND,2017,"Vortioxetine Hydrobromide",0,17268,219129.33325195312,12.689908110490684
ND,2016,"Vortioxetine Hydrobromide",0,11417,123453.19970703125,10.81310324139715
ND,2015,"Vortioxetine Hydrobromide",0,10334,97695.73876953125,9.453816408896
ND,2014,"Vortioxetine Hydrobromide",0,1259,10587.72998046875,8.409634615145949
ND,2019,"Zolpidem Tartrate",0,1387,36088.111083984375,26.018825583261986
ND,2020,"Zolpidem Tartrate",0,1048,26540.75,25.325143129770993
ND,2018,"Zolpidem Tartrate",0,1447,34756.830078125,24.019924034640635
ND,2017,"Zolpidem Tartrate",0,1431,32607.36962890625,22.786421823135047
ND,2016,"Zolpidem Tartrate",0,699,15750.5,22.532904148783977
ND,2015,"Zolpidem Tartrate",0,1080,13273.52978515625,12.290305356626158
ND,2014,"Zolpidem Tartrate",0,720,8177.7802734375,11.358028157552083
ND,2013,"Zolpidem Tartrate",0,2200,19358.030151367188,8.799104614257812
ND,2014,"Zolpidem Tartrate",1,573721,177704.59983444214,0.3097404484661397
ND,2017,"Zolpidem Tartrate",1,456530,136967.12019729614,0.3000177867769832
ND,2019,"Zolpidem Tartrate",1,439338,121992.30006217957,0.27767299906263415
ND,2018,"Zolpidem Tartrate",1,468888,127593.40004730225,0.2721191415589698
ND,2015,"Zolpidem Tartrate",1,481715,130141.10996723175,0.2701620459550393
ND,2013,"Zolpidem Tartrate",1,682025,176239.70026397705,0.25840651041234125
ND,2016,"Zolpidem Tartrate",1,451914,106852.40994262695,0.23644412419758395
ND,2020,"Zolpidem Tartrate",1,486683,101248.91996383667,0.2080387438308646
NE,2020,Adalimumab,0,40729,9607346.984375,235.88467638230745
NE,2019,Adalimumab,0,42170,9484344.28515625,224.90738167313847
NE,2018,Adalimumab,0,44571,9563605.46484375,214.5701345009928
NE,2017,Adalimumab,0,45540,8251471.2890625,181.1917279109025
NE,2016,Adalimumab,0,44979,7019125.0078125,156.05338064013205
NE,2015,Adalimumab,0,35640,4675070.640625,131.17482156635802
NE,2014,Adalimumab,0,35526,3906789.85546875,109.96987714543573
NE,2013,Adalimumab,0,30032,2873277.51953125,95.67386519483384
NE,2019,"Atorvastatin Calcium",0,8405,104195.93994140625,12.396899457633106
NE,2018,"Atorvastatin Calcium",0,8648,104405.060546875,12.072740581276017
NE,2020,"Atorvastatin Calcium",0,8947,106032.80920410156,11.851213725729469
NE,2017,"Atorvastatin Calcium",0,7440,75148.13159179688,10.100555321478074
NE,2016,"Atorvastatin Calcium",0,11055,96382.91882324219,8.718491074015576
NE,2014,"Atorvastatin Calcium",0,4001,27454.150024414062,6.861822050590868
NE,2015,"Atorvastatin Calcium",0,1396,7816.8902587890625,5.599491589390446
NE,2013,"Atorvastatin Calcium",0,6032,32425.559509277344,5.375590104323167
NE,2013,"Atorvastatin Calcium",1,7005454,4200919.169433594,0.5996640859298474
NE,2014,"Atorvastatin Calcium",1,9066285,3637432.8727264404,0.4012043381303853
NE,2015,"Atorvastatin Calcium",1,11171552,3500033.6105308533,0.31329877984105103
NE,2016,"Atorvastatin Calcium",1,13802990,3568949.237686157,0.2585634878882153
NE,2018,"Atorvastatin Calcium",1,18229810,4528514.496479034,0.24841259982846967
NE,2017,"Atorvastatin Calcium",1,16138286,3988118.4272727966,0.24712156094351015
NE,2019,"Atorvastatin Calcium",1,20142880,4724123.138814926,0.2345306698354419
NE,2020,"Atorvastatin Calcium",1,22703074,4356377.596574783,0.19188492256928658
NE,2016,"Donepezil Hcl",0,1459,25759.830078125,17.65581225368403
NE,2015,"Donepezil Hcl",0,1298,22466.11962890625,17.308258573887713
NE,2019,"Donepezil Hcl",0,390,6285.3701171875,16.116333633814104
NE,2018,"Donepezil Hcl",0,330,5073.91015625,15.375485321969697
NE,2014,"Donepezil Hcl",0,3752,50740.7900390625,13.523664722564632
NE,2013,"Donepezil Hcl",0,10883,121532.64074707031,11.167200289173051
NE,2013,"Donepezil Hcl",1,1707808,1196641.5913848877,0.7006885969528704
NE,2014,"Donepezil Hcl",1,1731246,866960.9301605225,0.5007728134306288
NE,2015,"Donepezil Hcl",1,1730924,815488.8712329865,0.47112921840183997
NE,2016,"Donepezil Hcl",1,1860031,780583.3807640076,0.4196614899235591
NE,2017,"Donepezil Hcl",1,1868038,744994.7105178833,0.3988113253145189
NE,2018,"Donepezil Hcl",1,1893064,749935.7305088043,0.3961491690237648
NE,2019,"Donepezil Hcl",1,1872681,715928.2401103973,0.3823012248804774
NE,2020,"Donepezil Hcl",1,1883089,689013.2891521454,0.3658952333915951
NE,2020,Etanercept,0,34792,6907811.2890625,198.54596714941653
NE,2019,Etanercept,0,32404,5920682.36328125,182.71455262564035
NE,2018,Etanercept,0,34594,6248937.62109375,180.63645779885962
NE,2017,Etanercept,0,34277,5502889.94140625,160.54176098860023
NE,2016,Etanercept,0,38137,5402897.2109375,141.67074523264807
NE,2015,Etanercept,0,39352,4666313.048828125,118.5788028264923
NE,2014,Etanercept,0,45839,4521724.087890625,98.64360234496007
NE,2013,Etanercept,0,38977,3322634.787109375,85.24603707595185
NE,2020,"Sertraline Hcl",0,968,16088.8701171875,16.620733592135846
NE,2019,"Sertraline Hcl",0,1101,15175.06005859375,13.782979163118755
NE,2018,"Sertraline Hcl",0,1364,16854.150390625,12.356415242393695
NE,2017,"Sertraline Hcl",0,1196,13076.820068359375,10.933796043778742
NE,2016,"Sertraline Hcl",0,1118,10421.249755859375,9.32133251865776
NE,2015,"Sertraline Hcl",0,748,6308.699951171875,8.434090843812667
NE,2014,"Sertraline Hcl",0,720,5225.41015625,7.257514105902778
NE,2013,"Sertraline Hcl",0,720,3658.030029296875,5.080597262912327
NE,2013,"Sertraline Hcl",1,2846775,850563.3895721436,0.2987813893167333
NE,2014,"Sertraline Hcl",1,3040785,798915.9417800903,0.26273345263808207
NE,2020,"Sertraline Hcl",1,4494320,938814.4789066315,0.20888910422636384
NE,2019,"Sertraline Hcl",1,4201027,821628.9498939514,0.195578116944726
NE,2015,"Sertraline Hcl",1,3183354,607541.7405853271,0.19084956953745236
NE,2018,"Sertraline Hcl",1,3959727,740987.2195549011,0.18713088542591474
NE,2017,"Sertraline Hcl",1,3715988,663817.9896802902,0.17863835665784986
NE,2016,"Sertraline Hcl",1,3478958,580042.3502388,0.16672875908211598
NE,2020,"Vortioxetine Hydrobromide",0,109646,1544801.3349609375,14.088989429262696
NE,2019,"Vortioxetine Hydrobromide",0,92938,1243078.5502929688,13.375352926606649
NE,2018,"Vortioxetine Hydrobromide",0,79889,1052180.4611816406,13.170529874972031
NE,2017,"Vortioxetine Hydrobromide",0,69797,826194.51171875,11.8371063472463
NE,2016,"Vortioxetine Hydrobromide",0,28189,310946.7600097656,11.030783639354558
NE,2015,"Vortioxetine Hydrobromide",0,19802,179484.63842773438,9.06396517663541
NE,2014,"Vortioxetine Hydrobromide",0,5090,41061.20068359375,8.067033533122544
NE,2016,"Zolpidem Tartrate",0,2134,51627.81103515625,24.192976117692712
NE,2017,"Zolpidem Tartrate",0,2969,69129.0703125,23.283620852980803
NE,2020,"Zolpidem Tartrate",0,1470,28134.8203125,19.13933354591837
NE,2019,"Zolpidem Tartrate",0,690,12409.25,17.984420289855073
NE,2018,"Zolpidem Tartrate",0,1770,30660.06982421875,17.322073347016243
NE,2015,"Zolpidem Tartrate",0,2551,41514.04052734375,16.273634075791357
NE,2014,"Zolpidem Tartrate",0,3774,54368.74053955078,14.406131568508421
NE,2013,"Zolpidem Tartrate",0,3780,53231.199462890625,14.082327900235615
NE,2016,"Zolpidem Tartrate",1,1369012,492892.03859996796,0.3600348562320622
NE,2015,"Zolpidem Tartrate",1,1496962,503437.8696975708,0.3363063789846174
NE,2018,"Zolpidem Tartrate",1,1577805,512781.12924194336,0.3249965168331596
NE,2017,"Zolpidem Tartrate",1,1498568,485099.8702888489,0.32370894766793956
NE,2019,"Zolpidem Tartrate",1,1558661,487519.77979278564,0.3127811498412969
NE,2014,"Zolpidem Tartrate",1,1745279,525012.2096710205,0.30081849931788585
NE,2013,"Zolpidem Tartrate",1,2028531,545521.4604511261,0.2689243893493006
NE,2020,"Zolpidem Tartrate",1,1598137,418670.93989276886,0.26197437384452577
NH,2020,Adalimumab,0,71248,16239486.8984375,227.92902114357597
NH,2019,Adalimumab,0,67067,14388448.2265625,214.53842018522522
NH,2018,Adalimumab,0,56521,11620352.12109375,205.59353375017693
NH,2017,Adalimumab,0,57762,10819631.8828125,187.31401064389217
NH,2016,Adalimumab,0,54252,9109306.9296875,167.90730166053785
NH,2015,Adalimumab,0,41881,5754585.5546875,137.40325098941048
NH,2014,Adalimumab,0,42100,4830783.75390625,114.74545733744061
NH,2013,Adalimumab,0,32361,3219463.92578125,99.48592212172831
NH,2020,"Atorvastatin Calcium",0,1282,17166.749755859375,13.390600433587656
NH,2019,"Atorvastatin Calcium",0,1991,24751.5498046875,12.431717631686338
NH,2018,"Atorvastatin Calcium",0,2910,33407.9306640625,11.480388544351374
NH,2017,"Atorvastatin Calcium",0,5629,57406.4794921875,10.198344198292325
NH,2016,"Atorvastatin Calcium",0,4590,40096.939453125,8.73571665645425
NH,2015,"Atorvastatin Calcium",0,3930,30918.809326171875,7.867381507931775
NH,2014,"Atorvastatin Calcium",0,5640,38771.080322265625,6.874305021678302
NH,2013,"Atorvastatin Calcium",0,14214,82696.7412109375,5.817978135003342
NH,2013,"Atorvastatin Calcium",1,5373181,3693538.768196106,0.6874026332252917
NH,2014,"Atorvastatin Calcium",1,6827917,2902566.733818054,0.4251028144920412
NH,2015,"Atorvastatin Calcium",1,9151543,3161590.43107605,0.34547075078771416
NH,2016,"Atorvastatin Calcium",1,11102813,3428727.562965393,0.3088161138051585
NH,2018,"Atorvastatin Calcium",1,14941319,4262699.604728699,0.2852960708976697
NH,2017,"Atorvastatin Calcium",1,12951867,3625896.4415836334,0.2799516426152024
NH,2019,"Atorvastatin Calcium",1,16467045,4345469.300067902,0.2638888337323364
NH,2020,"Atorvastatin Calcium",1,18349018,4409618.460887909,0.24031904382501063
NH,2017,"Donepezil Hcl",0,690,21587.3203125,31.285971467391306
NH,2018,"Donepezil Hcl",0,690,18107.1904296875,26.242304970561595
NH,2015,"Donepezil Hcl",0,785,17340.580078125,22.08991092754777
NH,2016,"Donepezil Hcl",0,735,15167.72021484375,20.63635403380102
NH,2014,"Donepezil Hcl",0,1000,17072.10009765625,17.07210009765625
NH,2013,"Donepezil Hcl",0,3206,32878.71008300781,10.255368085779105
NH,2013,"Donepezil Hcl",1,907957,777739.0997695923,0.8565814237564029
NH,2014,"Donepezil Hcl",1,884867,592673.0688018799,0.669787740758645
NH,2015,"Donepezil Hcl",1,938825,575444.5279273987,0.6129412062177708
NH,2016,"Donepezil Hcl",1,985727,499331.6709804535,0.5065618279507952
NH,2017,"Donepezil Hcl",1,971283,445941.20920944214,0.4591259284981227
NH,2018,"Donepezil Hcl",1,974733,441139.35967826843,0.4525745611139342
NH,2019,"Donepezil Hcl",1,1010439,414736.1193523407,0.4104514170101715
NH,2020,"Donepezil Hcl",1,1004423,399557.1496925354,0.3977976905074211
NH,2020,Etanercept,0,46208,9337183.55859375,202.06855000419299
NH,2019,Etanercept,0,50943,9543118.16015625,187.3293320015753
NH,2018,Etanercept,0,48094,8624126.39453125,179.31813520462532
NH,2017,Etanercept,0,45383,7299349.875,160.8388576118811
NH,2016,Etanercept,0,48142,6913666.2265625,143.60986719626314
NH,2015,Etanercept,0,45828,5379400.732421875,117.38240229601718
NH,2014,Etanercept,0,44225,4476510.318359375,101.22126214492651
NH,2013,Etanercept,0,42404,3565490.4609375,84.0838237179865
NH,2019,"Sertraline Hcl",0,2233,36834.04052734375,16.49531595492331
NH,2017,"Sertraline Hcl",0,2523,40645.91064453125,16.110150869810244
NH,2020,"Sertraline Hcl",0,1319,20824.07958984375,15.787778309206786
NH,2018,"Sertraline Hcl",0,930,12361.229736328125,13.291644877772178
NH,2015,"Sertraline Hcl",0,2608,30278.020263671875,11.609670346499952
NH,2016,"Sertraline Hcl",0,2180,25222.929931640625,11.570151344789277
NH,2014,"Sertraline Hcl",0,2850,30932.729614257812,10.853589338336075
NH,2013,"Sertraline Hcl",0,2356,23316.80029296875,9.896774317898451
NH,2013,"Sertraline Hcl",1,1827782,627658.1401863098,0.34339879711382965
NH,2014,"Sertraline Hcl",1,2142907,608144.55900383,0.2837941912569374
NH,2020,"Sertraline Hcl",1,3816609,913237.5210704803,0.2392798217135893
NH,2019,"Sertraline Hcl",1,3527363,821687.3702888489,0.23294664322578904
NH,2018,"Sertraline Hcl",1,3325709,738309.160495758,0.222000529960907
NH,2015,"Sertraline Hcl",1,2504091,527003.5500621796,0.21045702814401696
NH,2017,"Sertraline Hcl",1,3071472,624515.9397239685,0.20332789611104007
NH,2016,"Sertraline Hcl",1,2813126,548391.1911010742,0.19494014526938155
NH,2020,"Vortioxetine Hydrobromide",0,85500,1204855.4453125,14.091876553362573
NH,2019,"Vortioxetine Hydrobromide",0,69423,922160.0231933594,13.283206188055246
NH,2018,"Vortioxetine Hydrobromide",0,59416,777521.220703125,13.086057976018665
NH,2017,"Vortioxetine Hydrobromide",0,40145,484954.8486328125,12.080080922476336
NH,2016,"Vortioxetine Hydrobromide",0,10152,109472.10083007812,10.783303864270895
NH,2015,"Vortioxetine Hydrobromide",0,3118,28592.079833984375,9.170006361123917
NH,2014,"Vortioxetine Hydrobromide",0,360,2905.739990234375,8.071499972873264
NH,2020,"Zolpidem Tartrate",0,2432,46286.58984375,19.03231490285773
NH,2017,"Zolpidem Tartrate",0,2117,38111.669921875,18.00267828147142
NH,2019,"Zolpidem Tartrate",0,2427,42209.0400390625,17.391446246008446
NH,2018,"Zolpidem Tartrate",0,2283,38208.259765625,16.735987632774858
NH,2016,"Zolpidem Tartrate",0,2078,32811.26025390625,15.789826878684432
NH,2015,"Zolpidem Tartrate",0,2887,38516.549560546875,13.341374977674706
NH,2014,"Zolpidem Tartrate",0,3799,41116.589599609375,10.823003316559456
NH,2013,"Zolpidem Tartrate",0,2524,23198.4501953125,9.191145085306061
NH,2016,"Zolpidem Tartrate",1,1057118,463999.8793706894,0.4389291255760373
NH,2015,"Zolpidem Tartrate",1,1128745,454125.1899318695,0.40232753184454373
NH,2017,"Zolpidem Tartrate",1,1080621,382994.3100223541,0.3544205693044593
NH,2018,"Zolpidem Tartrate",1,1121147,356688.9901008606,0.3181464964905232
NH,2014,"Zolpidem Tartrate",1,1199626,375444.32923698425,0.31296781600014023
NH,2019,"Zolpidem Tartrate",1,1116202,347916.870098114,0.3116970495466896
NH,2013,"Zolpidem Tartrate",1,1227796,382490.87026405334,0.3115264019951632
